code,市場,銘柄名,現在値
6356,東証1部,日本ギア工業,320
6357,東証2部,三精テクノロジーズ,812
6358,東証1部,酒井重工業,2036
6360,東証2部,東京自働機械製作所,1730
6361,東証1部,荏原,4890
6362,東証1部,石井鐵工所,2964
6363,東証1部,酉島製作所,901
6364,東証1部,北越工業,1142
6365,東証2部,電業社機械製作所,3680
6366,東証2部,千代田化工建設,400
6367,東証1部,ダイキン工業,20800
6368,東証1部,オルガノ,6380
6369,東証1部,トーヨーカネツ,2422
6370,東証1部,栗田工業,5090
6371,東証1部,椿本チエイン,3160
6373,東証1部,大同工業,1020
6376,東証1部,日機装,1190
6378,東証1部,木村化工機,854
6379,東証1部,レイズネクスト,1219
6380,東証2部,オリエンタルチエン工業,660
6381,東証1部,アネスト岩田,1023
6382,東証2部,トリニティ工業,822
6383,東証1部,ダイフク,9890
6384,東証JQS,昭和真空,1551
6387,東証1部,サムコ,3115
6390,東証1部,加藤製作所,971
6391,東証2部,加地テック,5330
6392,東証2部,ヤマダコーポレーション,2388
6393,東証1部,油研工業,1735
6395,東証1部,タダノ,1065
6396,東証2部,宇野澤組鐵工所,2629
6400,東証JQS,不二精機,657
6402,東証2部,兼松エンジニアリング,1315
6403,東証JQS,水道機工,2007
6405,東証JQS,鈴茂器工,1720
6406,東証1部,フジテック,2339
6407,東証1部,ＣＫＤ,2367
6408,東証JQS,小倉クラッチ,2821
6409,東証1部,キトー,1760
6411,東証JQS,中野冷機,5670
6412,東証1部,平和,1889
6413,東証1部,理想科学工業,1610
6414,東証JQS,川重冷熱工業,1465
6416,東証JQS,桂川電機,654
6417,東証1部,ＳＡＮＫＹＯ,2684
6418,東証1部,日本金銭機械,566
6419,東証1部,マースグループホールディングス,1562
6420,東証1部,フクシマガリレイ,4445
6424,東証JQS,高見沢サイバネティックス,910
6425,東証JQS,ユニバーサルエンターテインメント,2470
6428,東証1部,オーイズミ,398
6430,東証1部,ダイコク電機,919
6432,東証1部,竹内製作所,2845
6433,東証JQS,ヒーハイスト,528
6436,東証1部,アマノ,2898
6439,名証2部,中日本鋳工,512
6440,東証1部,ＪＵＫＩ,818
6444,東証1部,サンデンホールディングス,352
6445,東証1部,蛇の目ミシン工業,793
6448,東証1部,ブラザー工業,2276
6454,東証1部,マックス,1663
6455,東証1部,モリタホールディングス,1618
6457,東証1部,グローリー,2237
6458,東証1部,新晃工業,1980
6459,東証1部,大和冷機工業,1078
6460,東証1部,セガサミーホールディングス,1394
6461,東証1部,日本ピストンリング,1236
6462,東証1部,リケン,2533
6463,東証1部,ＴＰＲ,1539
6464,東証1部,ツバキ・ナカシマ,1665
6465,東証1部,ホシザキ,9560
6466,東証2部,ＴＶＥ,2146
6467,東証JQS,ニチダイ,476
6469,東証JQS,放電精密加工研究所,736
6470,東証1部,大豊工業,934
6471,東証1部,日本精工,1018
6472,東証1部,ＮＴＮ,316
6473,東証1部,ジェイテクト,1157
6474,東証1部,不二越,4225
6479,東証1部,ミネベアミツミ,2816
6480,東証1部,日本トムソン,622
6481,東証1部,ＴＨＫ,3410
6482,東証1部,ユーシン精機,850
6484,東証JQS,ＫＶＫ,2010
6485,東証1部,前澤給装工業,1097
6486,東証1部,イーグル工業,1132
6488,東証JQS,ヨシタケ,552
6489,東証1部,前澤工業,638
6490,東証1部,日本ピラー工業,1967
6492,東証2部,岡野バルブ製造,2625
6493,東証2部,日鍛バルブ,267
6494,東証JQS,ＮＦＫホールディングス,110
6495,東証2部,宮入バルブ製作所,146
6496,東証2部,中北製作所,2930
6497,東証JQS,ハマイ,1045
6498,東証1部,キッツ,725
6501,東証1部,日立製作所,5505
6502,東証1部,東芝,4545
6503,東証1部,三菱電機,1677
6504,東証1部,富士電機,5030
6505,東証1部,東洋電機製造,1240
6506,東証1部,安川電機,4875
6507,東証1部,シンフォニアテクノロジー,1290
6508,東証1部,明電舎,2333
6513,東証1部,オリジン,1330
6516,東証1部,山洋電気,7300
6517,東証1部,デンヨー,2002
6518,東証JQS,三相電機,1000
6521,マザーズ,オキサイド,7800
6531,マザーズ,リファインバース,1254
6532,東証1部,ベイカレント・コンサルティング,33400
6533,東証1部,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,3080
6535,東証1部,アイモバイル,1320
6537,マザーズ,ＷＡＳＨハウス,630
6538,東証1部,キャリアインデックス,584
6539,東証1部,ＭＳ－Ｊａｐａｎ,1049
6540,東証1部,船場,835
6541,東証1部,グレイステクノロジー,1960
6542,東証JQS,ＦＣホールディングス,948
6543,東証JQS,日宣,1238
6544,東証1部,ジャパンエレベーターサービスホールディングス,2213
6545,マザーズ,インターネットインフィニティー,563
6546,東証1部,フルテック,1367
6547,東証1部,グリーンズ,543
6548,マザーズ,旅工房,1094
6549,東証JQS,ディーエムソリューションズ,1511
6550,マザーズ,Ｆｒｉｎｇｅ８１,440
6551,東証1部,ツナググループ・ホールディングス,301
6552,東証1部,ＧａｍｅＷｉｔｈ,670
6553,東証1部,ソウルドアウト,1634
6554,マザーズ,エスユーエス,453
6555,東証1部,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,582
6556,東証1部,ウェルビー,1497
6557,マザーズ,ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,1020
6558,マザーズ,クックビズ,1088
6560,東証1部,エル・ティー・エス,3620
6561,マザーズ,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,930
6562,マザーズ,ジーニー,1188
6563,マザーズ,みらいワークス,1063
6564,東証1部,ミダック,5680
6565,東証JQS,ＡＢホテル,1210
6566,東証2部,要興業,935
6567,マザーズ,ＳＥＲＩＯホールディングス,961
6568,マザーズ,神戸天然物化学,1413
6569,東証1部,日総工産,740
6570,東証2部,共和コーポレーション,487
6571,東証1部,キュービーネットホールディングス,1798
6572,東証1部,ＲＰＡホールディングス,706
6573,マザーズ,アジャイルメディア・ネットワーク,513
6574,マザーズ,コンヴァノ,655
6575,マザーズ,ヒューマン・アソシエイツ・ホールディングス,705
6577,マザーズ,ベストワンドットコム,2783
6578,東証2部,エヌリンクス,355
6579,マザーズ,ログリー,1365
6580,マザーズ,ライトアップ,2849
6584,東証1部,三桜工業,1097
6586,東証1部,マキタ,4885
6588,東証1部,東芝テック,4295
6590,東証1部,芝浦メカトロニクス,6090
6592,東証1部,マブチモーター,4405
6594,東証1部,日本電産,12280
6597,マザーズ,ＨＰＣシステムズ,4015
6599,東証JQS,エブレン,3365
6612,マザーズ,バルミューダ,6540
6613,マザーズ,ＱＤレーザ,1609
6614,東証JQS,シキノハイテック,1930
6615,東証1部,ユー・エム・シー・エレクトロニクス,749
6616,東証1部,トレックス・セミコンダクター,2015
6617,東証1部,東光高岳,1400
6618,マザーズ,大泉製作所,846
6619,東証1部,ダブル・スコープ,689
6620,東証1部,宮越ホールディングス,1015
6622,東証1部,ダイヘン,4735
6623,名証1部,愛知電機,2765
6625,東証JQS,ＪＡＬＣＯホールディングス,183
6626,東証JQS,ＳＥＭＩＴＥＣ,4335
6627,東証2部,テラプローブ,1533
6628,東証JQS,オンキヨーホームエンターテイメント,6
6629,東証JQS,テクノホライゾン,1661
6630,東証1部,ヤーマン,1516
6632,東証1部,ＪＶＣケンウッド,221
6633,東証2部,Ｃ＆Ｇシステムズ,367
6634,東証JQS,ネクスグループ,175
6635,東証JQS,大日光・エンジニアリング,626
6637,東証JQS,寺崎電気産業,1212
6638,東証1部,ミマキエンジニアリング,665
6639,東証2部,コンテック,1657
6640,東証1部,Ｉ－ＰＥＸ,2270
6641,東証1部,日新電機,1266
6643,東証2部,戸上電機製作所,1843
6644,東証1部,大崎電気工業,600
6645,東証1部,オムロン,8320
6647,東証2部,森尾電機,1740
6648,東証JQS,かわでん,2613
6651,東証1部,日東工業,1877
6652,東証1部,ＩＤＥＣ,1977
6653,東証1部,正興電機製作所,1695
6654,東証1部,不二電機工業,1278
6655,名証2部,東洋電機,802
6656,東証2部,インスペック,2018
6658,東証JQS,シライ電子工業,266
6659,東証JQS,メディアリンクス,490
6662,東証JQS,ユビテック,285
6663,東証JQS,太洋工業,476
6664,東証JQS,オプトエレクトロニクス,568
6666,東証JQS,リバーエレテック,1125
6668,東証2部,アドテック　プラズマ　テクノロジー,1708
6670,東証2部,ＭＣＪ,1004
6674,東証1部,ジーエス・ユアサ　コーポレーション,3000
6675,東証1部,サクサホールディングス,1413
6676,東証1部,メルコホールディングス,4705
6677,東証JQS,エスケーエレクトロニクス,1045
6678,東証1部,テクノメディカ,1620
6694,東証JQS,ズーム,2902
6696,マザーズ,ピースリー,732
6697,マザーズ,テックポイント,2040
6698,東証2部,ヴィスコ・テクノロジーズ,1053
6699,東証1部,ダイヤモンドエレクトリックホールディングス,2778
6701,東証1部,ＮＥＣ,5170
6702,東証1部,富士通,18090
6703,東証1部,ＯＫＩ,999
6704,東証1部,岩崎通信機,940
6706,東証1部,電気興業,2286
6707,東証1部,サンケン電気,4885
6709,東証2部,明星電気,1026
6715,東証1部,ナカヨ,1468
6718,東証1部,アイホン,2174
6721,東証2部,ウインテスト,259
6723,東証1部,ルネサスエレクトロニクス,1154
6724,東証1部,セイコーエプソン,1880
6727,東証1部,ワコム,728
6728,東証1部,アルバック,4685
6730,東証1部,アクセル,948
6731,東証2部,ピクセラ,24
6734,東証JQS,ニューテック,1626
6736,東証JQS,サン電子,3400
6737,東証1部,ＥＩＺＯ,4465
6740,東証1部,ジャパンディスプレイ,40
6741,東証1部,日本信号,947
6742,東証1部,京三製作所,435
6743,東証2部,大同信号,677
6744,東証1部,能美防災,2040
6745,東証1部,ホーチキ,1202
6748,東証1部,星和電機,558
6750,東証1部,エレコム,2125
6752,東証1部,パナソニック,1176.5
6753,東証1部,シャープ,1908
6754,東証1部,アンリツ,2021
6755,東証1部,富士通ゼネラル,2730
6757,東証JQS,ＯＳＧコーポレーション,1647
6758,東証1部,ソニーグループ,10525
6762,東証1部,ＴＤＫ,13680
6763,東証1部,帝国通信工業,1175
6768,東証1部,タムラ製作所,547
6769,東証JQS,ザインエレクトロニクス,855
6770,東証1部,アルプスアルパイン,1164
6771,東証1部,池上通信機,831
6772,東証2部,東京コスモス電機,895
6775,東証2部,ＴＢグループ,232
6776,東証2部,天昇電気工業,508
6777,東証JQS,ｓａｎｔｅｃ,1624
6778,東証2部,アルチザネットワークス,1789
6779,東証1部,日本電波工業,744
6785,東証1部,鈴木,1030
6786,東証2部,ＲＶＨ,77
6787,東証JQS,メイコー,2810
6788,東証1部,日本トリム,3630
6789,東証1部,ローランド　ディー．ジー．,2111
6794,東証1部,フォスター電機,1054
6797,名証2部,名古屋電機工業,1900
6798,東証1部,ＳＭＫ,2664
6800,東証1部,ヨコオ,2285
6803,東証1部,ティアック,116
6804,東証1部,ホシデン,1014
6806,東証1部,ヒロセ電機,15360
6807,東証1部,日本航空電子工業,1929
6809,東証1部,ＴＯＡ,906
6810,東証1部,マクセルホールディングス,1268
6814,東証1部,古野電気,1065
6815,東証1部,ユニデンホールディングス,2367
6817,東証1部,スミダコーポレーション,994
6819,東証JQS,伊豆シャボテンリゾート,104
6820,東証1部,アイコム,2472
6822,東証JQS,大井電気,2560
6823,東証1部,リオン,2568
6824,東証JQS,新コスモス電機,2091
6826,東証1部,本多通信工業,479
6832,東証2部,アオイ電子,2380
6834,東証JQS,精工技研,2387
6835,東証2部,アライドテレシスホールディングス,130
6836,東証2部,ぷらっとホーム,1327
6837,東証JQS,京写,309
6838,東証JQS,多摩川ホールディングス,1490
6839,東証1部,船井電機,915
6840,東証JQS,ＡＫＩＢＡホールディングス,5290
6841,東証1部,横河電機,1723
6844,東証1部,新電元工業,3490
6845,東証1部,アズビル,4295
6846,名証2部,中央製作所,1100
6848,東証1部,東亜ディーケーケー,830
6849,東証1部,日本光電,3240
6850,東証1部,チノー,1430
6853,東証1部,共和電業,386
6855,東証1部,日本電子材料,2067
6856,東証1部,堀場製作所,6910
6857,東証1部,アドバンテスト,9450
6858,東証1部,小野測器,546
6859,東証1部,エスペック,1943
6861,東証1部,キーエンス,53610
6862,東証JQS,ミナトホールディングス,445
6863,東証JQS,ニレコ,936
6864,東証JQS,エヌエフホールディングス,1745
6866,東証1部,ＨＩＯＫＩ,5350
6867,東証JQS,リーダー電子,648
6869,東証1部,シスメックス,10840
6870,東証2部,日本フェンオール,1688
6871,東証1部,日本マイクロニクス,1525
6874,東証JQS,協立電機,2078
6875,東証1部,メガチップス,3375
6877,東証1部,ＯＢＡＲＡ　ＧＲＯＵＰ,3645
6879,東証1部,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,493
6881,東証2部,キョウデン,331
6882,東証2部,三社電機製作所,912
6888,東証JQS,アクモス,423
6890,東証JQS,フェローテックホールディングス,2227
6894,東証2部,パルステック工業,1653
6897,東証2部,ツインバード工業,1150
6898,東証JQS,トミタ電機,1294
6899,東証2部,ＡＳＴＩ,2740
6901,東証1部,澤藤電機,2228
6902,東証1部,デンソー,7366
6904,東証1部,原田工業,900
6905,東証1部,コーセル,1045
6907,東証JQS,ジオマテック,815
6908,東証1部,イリソ電子工業,4730
6912,東証JQS,菊水電子工業,927
6914,東証1部,オプテックスグループ,1912
6915,東証1部,千代田インテグレ,1802
6916,東証1部,アイ・オー・データ機器,1085
6918,東証JQS,アバールデータ,3385
6919,東証JQS,ケル,1037
6920,東証1部,レーザーテック,17740
6923,東証1部,スタンレー電気,3170
6924,東証1部,岩崎電気,1607
6925,東証1部,ウシオ電機,1529
6926,東証1部,岡谷電機産業,360
6927,東証1部,ヘリオス　テクノ　ホールディング,336
6928,東証1部,エノモト,1782
6929,東証1部,日本セラミック,2767
6930,東証JQS,日本アンテナ,906
6932,東証1部,遠藤照明,757
6937,東証1部,古河電池,1598
6938,東証1部,双信電機,533
6941,東証1部,山一電機,1532
6942,東証JQS,ソフィアホールディングス,1276
6943,東証JQS,ＮＫＫスイッチズ,3890
6946,東証2部,日本アビオニクス,2855
6947,東証1部,図研,3130
6951,東証1部,日本電子,5190
6952,東証1部,カシオ計算機,1767
6954,東証1部,ファナック,25090
6955,東証2部,ＦＤＫ,1301
6957,東証JQS,芝浦電子,4430
6958,東証1部,日本ＣＭＫ,473
6960,東証JQS,フクダ電子,8600
6961,東証1部,エンプラス,4190
6962,東証1部,大真空,2705
6963,東証1部,ローム,10060
6964,東証2部,サンコー,505
6965,東証1部,浜松ホトニクス,6580
6966,東証1部,三井ハイテック,4110
6967,東証1部,新光電気工業,3285
6969,東証2部,松尾電機,864
6971,東証1部,京セラ,6671
6973,東証1部,協栄産業,1391
6976,東証1部,太陽誘電,4895
6977,東証2部,日本抵抗器製作所,1075
6981,東証1部,村田製作所,8168
6982,東証2部,リード,780
6986,東証1部,双葉電子工業,838
6988,東証1部,日東電工,8370
6989,東証1部,北陸電気工業,1047
6993,東証2部,大黒屋ホールディングス,41
6994,東証2部,指月電機製作所,558
6995,東証1部,東海理化,1768
6996,東証1部,ニチコン,1082
6997,東証1部,日本ケミコン,2099
6998,東証2部,日本タングステン,2019
6999,東証1部,ＫＯＡ,1544
7003,東証1部,三井Ｅ＆Ｓホールディングス,484
7004,東証1部,日立造船,729
7011,東証1部,三菱重工業,3338
7012,東証1部,川崎重工業,2430
7013,東証1部,ＩＨＩ,2461
7014,東証1部,名村造船所,169
7018,東証2部,内海造船,1025
7021,東証2部,ニッチツ,1454
7022,東証1部,サノヤスホールディングス,151
7030,東証1部,スプリックス,1224
7031,マザーズ,インバウンドテック,3870
7033,東証1部,マネジメントソリューションズ,2008
7034,東証1部,プロレド・パートナーズ,3095
7035,東証1部,ａｎｄ　ｆａｃｔｏｒｙ,690
7036,マザーズ,イーエムネットジャパン,2477
7037,東証1部,テノ．ホールディングス,1234
7038,東証1部,フロンティア・マネジメント,1400
7039,マザーズ,ブリッジインターナショナル,2170
7040,東証JQS,サン・ライフホールディング,782
7041,マザーズ,ＣＲＧホールディングス,501
7042,東証JQS,アクセスグループ・ホールディングス,823
7043,マザーズ,アルー,1144
7044,東証1部,ピアラ,1182
7045,東証JQS,ツクイスタッフ,1584
7046,マザーズ,テクノスデータサイエンス・エンジニアリング,1877
7047,マザーズ,ポート,799
7048,マザーズ,ベルトラ,685
7049,マザーズ,識学,1670
7050,マザーズ,フロンティアインターナショナル,1745
7057,東証JQS,エヌ・シー・エヌ,1309
7058,東証JQS,共栄セキュリティーサービス,2952
7059,東証1部,コプロ・ホールディングス,1301
7060,東証1部,ギークス,2011
7061,マザーズ,日本ホスピスホールディングス,2183
7062,マザーズ,フレアス,947
7063,マザーズ,Ｂｉｒｄｍａｎ,1519
7064,マザーズ,ハウテレビジョン,1790
7065,東証2部,ユーピーアール,2496
7066,マザーズ,ピアズ,1821
7067,マザーズ,ブランディングテクノロジー,1179
7068,マザーズ,フィードフォース,1007
7069,マザーズ,サイバー・バズ,2277
7070,東証JQG,ＳＩホールディングス,610
7071,東証JQS,アンビスホールディングス,6770
7072,マザーズ,インティメート・マージャー,1112
7073,マザーズ,ジェイック,2617
7074,マザーズ,トゥエンティーフォーセブン,1053
7076,名証2部,名南Ｍ＆Ａ,1258
7077,マザーズ,ＡＬｉＮＫインターネット,2077
7078,マザーズ,ＩＮＣＬＵＳＩＶＥ,1576
7079,マザーズ,ＷＤＢココ,3400
7080,マザーズ,スポーツフィールド,2027
7081,東証JQS,コーユーレンティア,1414
7082,マザーズ,ジモティー,2134
7083,マザーズ,ＡＨＣグループ,1350
7084,マザーズ,Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,1671
7085,東証1部,カーブスホールディングス,879
7086,マザーズ,きずなホールディングス,1585
7087,東証2部,ウイルテック,1033
7088,東証1部,フォーラムエンジニアリング,947
7089,マザーズ,フォースタートアップス,1452
7090,マザーズ,リグア,3600
7091,マザーズ,リビングプラットフォーム,2800
7092,マザーズ,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,5830
7093,マザーズ,アディッシュ,1467
7094,マザーズ,ＮｅｘＴｏｎｅ,3070
7095,マザーズ,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,6280
7097,マザーズ,さくらさくプラス,2540
7102,東証1部,日本車輌製造,2165
7105,東証1部,三菱ロジスネクスト,1011
7122,東証1部,近畿車輛,1240
7148,東証1部,ＦＰＧ,733
7150,東証1部,島根銀行,651
7157,マザーズ,ライフネット生命保険,1186
7161,東証1部,じもとホールディングス,670
7162,東証JQS,アストマックス,289
7164,東証1部,全国保証,4685
7167,東証1部,めぶきフィナンシャルグループ,246
7169,東証JQS,ＮＦＣホールディングス,1913
7172,東証1部,ジャパンインベストメントアドバイザー,1498
7173,東証1部,東京きらぼしフィナンシャルグループ,1394
7175,東証JQS,今村証券,1896
7177,東証JQS,ＧＭＯフィナンシャルホールディングス,826
7180,東証1部,九州フィナンシャルグループ,419
7181,東証1部,かんぽ生命保険,2302
7182,東証1部,ゆうちょ銀行,954
7183,東証1部,あんしん保証,362
7184,東証1部,富山第一銀行,277
7185,東証JQS,ヒロセ通商,2174
7186,東証1部,コンコルディア・フィナンシャルグループ,417
7187,東証1部,ジェイリース,1189
7189,東証1部,西日本フィナンシャルホールディングス,728
7190,東証1部,マーキュリアインベストメント,776
7191,東証1部,イントラスト,700
7192,東証1部,日本モーゲージサービス,1000
7196,東証1部,Ｃａｓａ,956
7198,東証1部,アルヒ,1712
7199,東証1部,プレミアグループ,2750
7201,東証1部,日産自動車,528.1
7202,東証1部,いすゞ自動車,1427
7203,東証1部,トヨタ自動車,8743
7205,東証1部,日野自動車,1002
7208,東証2部,カネミツ,756
7211,東証1部,三菱自動車,293
7212,東証1部,エフテック,694
7213,東証1部,レシップホールディングス,561
7214,東証1部,ＧＭＢ,964
7215,東証1部,ファルテック,784
7217,東証JQS,テイン,1390
7218,東証JQS,田中精密工業,607
7219,東証JQS,エッチ・ケー・エス,1951
7220,東証1部,武蔵精密工業,2113
7222,東証1部,日産車体,705
7224,東証1部,新明和工業,974
7226,東証1部,極東開発工業,1686
7227,名証2部,アスカ,889
7228,東証JQS,デイトナ,2963
7229,東証JQS,ユタカ技研,1948
7231,東証1部,トピー工業,1331
7235,東証2部,東京ラヂエーター製造,654
7236,東証1部,ティラド,2622
7238,東証1部,曙ブレーキ工業,196
7239,東証1部,タチエス,1084
7240,東証1部,ＮＯＫ,1377
7241,東証1部,フタバ産業,525
7242,東証1部,ＫＹＢ,3695
7244,東証1部,市光工業,732
7245,東証1部,大同メタル工業,588
7246,東証1部,プレス工業,326
7247,東証1部,ミクニ,294
7250,東証1部,太平洋工業,1211
7254,東証2部,ユニバンス,340
7255,東証JQS,桜井製作所,537
7256,東証1部,河西工業,399
7259,東証1部,アイシン,4425
7261,東証1部,マツダ,884
7264,東証JQS,ムロコーポレーション,1245
7265,東証JQS,エイケン工業,2786
7266,東証1部,今仙電機製作所,712
7267,東証1部,ホンダ,3309
7268,東証JQS,タツミ,345
7269,東証1部,スズキ,4643
7270,東証1部,ＳＵＢＡＲＵ,2080
7271,東証1部,安永,1134
7272,東証1部,ヤマハ発動機,3115
7273,東証2部,イクヨ,1226
7276,東証1部,小糸製作所,6830
7277,東証1部,ＴＢＫ,419
7278,東証1部,エクセディ,1585
7279,東証2部,ハイレックスコーポレーション,1682
7280,東証1部,ミツバ,810
7282,東証1部,豊田合成,2741
7283,東証1部,愛三工業,797
7284,東証1部,盟和産業,954
7287,東証2部,日本精機,1135
7291,東証1部,日本プラスト,687
7292,東証2部,村上開明堂,3145
7294,東証1部,ヨロズ,1200
7296,東証1部,エフ・シー・シー,1734
7297,東証JQS,カーメイト,1010
7298,東証JQS,八千代工業,600
7299,東証2部,フジオーゼックス,3475
7305,東証1部,新家工業,1650
7309,東証1部,シマノ,23985
7313,東証1部,テイ・エス　テック,1501
7314,東証JQS,小田原機器,554
7315,東証2部,ＩＪＴＴ,663
7317,マザーズ,松屋アールアンドディ,4730
7320,マザーズ,日本リビング保証,2375
7322,東証1部,三十三フィナンシャルグループ,1314
7325,マザーズ,アイリックコーポレーション,1218
7326,マザーズ,ＳＢＩインシュアランスグループ,1365
7327,東証1部,第四北越フィナンシャルグループ,2450
7337,東証1部,ひろぎんホールディングス,604
7338,東証JQS,インヴァスト,720
7339,マザーズ,アイペットホールディングス,2155
7342,マザーズ,ウェルスナビ,3775
7343,マザーズ,ブロードマインド,1378
7351,マザーズ,グッドパッチ,2745
7352,マザーズ,Ｂｒａｎｄｉｎｇ　Ｅｎｇｉｎｅｅｒ,1545
7353,マザーズ,ＫＩＹＯラーニング,7200
7354,東証1部,ダイレクトマーケティングミックス,3145
7356,マザーズ,Ｒｅｔｔｙ,1258
7357,東証JQS,ジオコード,1357
7358,東証1部,ポピンズホールディングス,4145
7359,マザーズ,東京通信,1587
7360,マザーズ,オンデック,2898
7361,マザーズ,ヒューマンクリエイションホールディングス,2752
7362,マザーズ,Ｔ．Ｓ．Ｉ,2213
7363,マザーズ,ベビーカレンダー,7660
7365,マザーズ,シック・ホールディングス,594
7366,東証1部,ＬＩＴＡＬＩＣＯ,5720
7367,東証JQS,セルム,956
7368,東証2部,表示灯,2728
7399,東証JQS,ナンシン,595
7408,東証1部,ジャムコ,851
7412,東証2部,アトム,767
7413,東証JQS,創健社,2007
7414,東証1部,小野建,1323
7416,東証1部,はるやまホールディングス,634
7417,東証1部,南陽,1867
7419,東証1部,ノジマ,3155
7420,東証1部,佐鳥電機,804
7421,東証1部,カッパ・クリエイト,1467
7422,東証JQS,東邦レマック,3195
7425,東証JQS,初穂商事,1748
7426,東証JQS,山大,941
7427,東証1部,エコートレーディング,605
7433,東証1部,伯東,1576
7434,東証JQS,オータケ,1736
7435,東証JQS,ナ・デックス,729
7438,東証1部,コンドーテック,1034
7441,福証,Ｍｉｓｕｍｉ,1815
7442,東証1部,中山福,463
7443,東証JQS,横浜魚類,542
7444,東証2部,ハリマ共和物産,1790
7445,東証1部,ライトオン,680
7446,東証JQS,東北化学薬品,3585
7447,東証1部,ナガイレーベン,2609
7450,東証JQS,サンデー,1514
7451,東証1部,三菱食品,2936
7453,東証1部,良品計画,2178
7455,東証1部,三城ホールディングス,270
7456,東証1部,松田産業,2180
7458,東証1部,第一興商,4310
7459,東証1部,メディパルホールディングス,2082
7460,東証2部,ヤギ,1450
7461,東証JQS,キムラ,517
7462,東証JQS,ダイヤ通商,2400
7463,東証1部,アドヴァン,960
7464,東証JQS,セフテック,8530
7466,東証1部,ＳＰＫ,1334
7467,東証1部,萩原電気ホールディングス,2436
7472,東証JQS,鳥羽洋行,2546
7475,東証1部,アルビス,2314
7476,東証1部,アズワン,12940
7477,東証JQS,ムラキ,905
7480,東証1部,スズデン,1400
7481,東証1部,尾家産業,1223
7482,東証1部,シモジマ,1121
7483,東証1部,ドウシシャ,1738
7485,名証1部,岡谷鋼機,9160
7486,東証JQS,サンリン,735
7487,東証1部,小津産業,2115
7488,名証2部,ヤガミ,2200
7490,東証2部,日新商事,902
7494,東証1部,コナカ,340
7500,東証JQS,西川計測,4705
7501,東証JQS,ティムコ,726
7502,東証JQS,プラザクリエイト本社,411
7504,東証1部,高速,1450
7505,東証2部,扶桑電通,2299
7506,東証1部,ハウス　オブ　ローゼ,1642
7508,東証1部,Ｇ－７ホールディングス,3150
7509,東証JQS,アイエーグループ,3780
7510,東証1部,たけびし,1467
7512,東証1部,イオン北海道,1052
7513,東証1部,コジマ,836
7514,東証1部,ヒマラヤ,998
7515,東証2部,マルヨシセンター,3110
7516,東証1部,コーナン商事,3040
7518,東証1部,ネットワンシステムズ,3510
7519,東証JQS,五洋インテックス,133
7520,東証1部,エコス,1873
7521,東証JQS,ムサシ,1926
7522,東証1部,ワタミ,907
7523,東証JQS,アールビバン,608
7524,東証1部,マルシェ,483
7525,東証1部,リックス,1530
7527,東証1部,システムソフト,163
7531,東証JQS,清和中央ホールディングス,2750
7532,東証1部,パン・パシフィック・インターナショナルホールディングス,2274
7533,福証,グリーンクロス,954
7537,東証1部,丸文,612
7538,東証2部,大水,236
7539,東証JQS,アイナボホールディングス,1099
7544,東証2部,スリーエフ,303
7545,東証1部,西松屋チェーン,1662
7550,東証1部,ゼンショーホールディングス,2775
7551,東証JQS,ウェッズ,529
7552,東証1部,ハピネット,1468
7554,東証1部,幸楽苑ホールディングス,1575
7555,東証JQS,大田花き,747
7559,東証JQS,ジーエフシー,1388
7561,東証1部,ハークスレイ,937
7562,東証2部,安楽亭,5240
7564,東証JQS,ワークマン,7680
7565,東証2部,萬世電機,2950
7567,東証JQS,栄電子,524
7570,東証1部,橋本総業ホールディングス,2643
7571,東証JQS,ヤマノホールディングス,65
7575,東証1部,日本ライフライン,1493
7578,東証JQS,ニチリョク,185
7581,東証1部,サイゼリヤ,2414
7585,東証JQS,かんなん丸,520
7587,東証2部,ＰＡＬＴＥＫ,679
7590,東証1部,タカショー,771
7593,東証1部,ＶＴホールディングス,443
7594,東証1部,マルカ,2186
7595,東証1部,アルゴグラフィックス,3040
7596,東証1部,魚力,1940
7597,東証JQS,東京貴宝,1916
7599,東証1部,ＩＤＯＭ,618
7600,東証1部,日本エム・ディ・エム,2176
7601,東証1部,ポプラ,288
7602,東証2部,カーチスホールディングス,251
7603,東証JQS,マックハウス,395
7604,東証2部,梅の花,1037
7605,東証1部,フジ・コーポレーション,1246
7606,東証1部,ユナイテッドアローズ,1882
7607,東証1部,進和,2096
7608,東証1部,エスケイジャパン,448
7609,東証1部,ダイトロン,1963
7610,東証JQS,テイツー,69
7611,東証1部,ハイデイ日高,1729
7613,東証1部,シークス,1539
7614,東証JQS,オーエムツーネットワーク,1293
7615,東証1部,京都きもの友禅,276
7616,東証1部,コロワイド,1927
7618,東証1部,ピーシーデポコーポレーション,462
7619,東証1部,田中商事,676
7621,東証JQS,うかい,3005
