code,ó¨ìÆéëéYçáåv,åªã‡ãyÇ—óaã‡,óLå`å≈íËéëéY,óLå`å≈íËéëéYçáåv,ìäéëóLâøèÿåî,ìäéëÇªÇÃëºÇÃéëéYçáåv,ó¨ìÆïâç¬çáåv,å≈íËïâç¬çáåv
5015,11825899,221730,221389.0,,,850189.0,2371732,14892.0
5017,133505,15143,,99236.0,18613.0,19461.0,157285,47533.0
5018,15304,4108,,8518.0,339.0,3093.0,8121,1424.0
5019,1665516,131343,,1521899.0,239196.0,447774.0,1621286,1118019.0
5020,3039604,,3551070.0,,,,2674906,
5071,3074647,2364051,,1966518.0,,220778.0,1614462,9535.0
5074,35627,12535,,41292.0,1020.0,6636.0,27335,49318.0
5101,327565,,323187.0,,,,222364,
5103,29576960,11638161,,890047.0,6568336.0,7711277.0,24396267,1360266.0
5104,2932,434,,2888.0,24.0,92.0,2604,473.0
5105,183769,36195,,206444.0,44699.0,65994.0,101251,117766.0
5110,460804,,390168.0,,,,251472,
5121,20707194,5780151,,12117365.0,1219023.0,1909761.0,7981580,2056964.0
5122,69478,29687,,19907.0,20739.0,21469.0,30000,11753.0
5142,43816,8132,,22625.0,3481.0,10116.0,23109,7366.0
5161,62125,36618,,29580.0,20151.0,22525.0,24280,20125.0
5162,5706711,2903133,,3707919.0,388268.0,840520.0,2898926,3011659.0
5185,36218,8992,,25184.0,745.0,1629.0,23270,8225.0
5186,71152,27292,,23925.0,36576.0,38374.0,19981,6025.0
5187,10708286,4048575,,5040309.0,479122.0,920490.0,2451537,1277564.0
5191,187674,,143228.0,,,,128442,
5194,5130888,1474580,,9846847.0,461419.0,726020.0,6183693,1966093.0
5195,53660,,32880.0,,,,27658,
5199,6131044,1647011,,5786529.0,297063.0,452015.0,5802936,3329652.0
5201,905360,,1297894.0,,,,592332,
5204,36366,2402,,35272.0,6922.0,8494.0,23996,29908.0
5210,37026,10130,,32258.0,3403.0,27832.0,22780,27129.0
5212,1884220,673299,,920787.0,1472546.0,1524415.0,460164,786217.0
5214,247603,123765,,361751.0,,52219.0,89399,90486.0
5216,508171,164589,,772186.0,,,262048,727608.0
5217,9873154,3477344,,4921383.0,53983.0,236814.0,3012542,1006568.0
5232,91217,18664,,167664.0,57095.0,67661.0,71850,51973.0
5233,327333,73074,,540342.0,91926.0,148358.0,304831,232574.0
5237,12580380,5934676,,10633862.0,2746645.0,3984505.0,5534966,4615099.0
5261,12156041,4311277,,21084897.0,1211.0,4291485.0,7390753,17634265.0
5262,24366791,12328246,,9327999.0,16200362.0,16535375.0,10607354,3790401.0
5268,9493398,5125255,,2402367.0,834452.0,2167847.0,3661211,302688.0
5269,31864693,8804311,,25566574.0,13781673.0,16992630.0,24798122,10643031.0
5271,7655028,2580563,,7937807.0,352162.0,1091433.0,9458363,3934739.0
5273,60073,36342,,15851.0,19787.0,20999.0,21153,8223.0
5279,7277066,1338358,,5745973.0,531359.0,843372.0,5913313,1090454.0
5280,25758508,1639247,,3720267.0,7202673.0,7705640.0,14210598,1613251.0
5282,23324329,844315,,7659717.0,1038778.0,1747858.0,11859547,472709.0
5283,18571,2835,,12124.0,856.0,3133.0,15073,7351.0
5284,15324871,5715324,,4903959.0,480786.0,1141327.0,12644274,3175910.0
5287,2550836,783096,,2701198.0,103028.0,190829.0,1316629,1182070.0
5288,50451,14884,,22889.0,2904.0,4216.0,33743,5272.0
5301,178499,60034,,132770.0,21097.0,30481.0,95336,142469.0
5304,40117,16625,,9948.0,8403.0,8607.0,2820,2425.0
5310,44765,13365,,29842.0,,,9703,1159.0
5332,328240,143332,,219257.0,56062.0,78274.0,233992,39936.0
5334,415868,,251230.0,,,,144157,
5337,13910,4873,,2379.0,3300.0,3529.0,8469,2268.0
5341,1646937,959869,,358449.0,,92369.0,544961,414014.0
5342,2299670,340087,,2114338.0,215555.0,684906.0,1672300,1001398.0
5343,5780,1320,,3002.0,91.0,181.0,6175,2054.0
5351,71654,13713,,27740.0,7437.0,10290.0,35149,4722.0
5352,79496,5301,,35369.0,6563.0,10510.0,45172,21893.0
5355,6390604,2258553,,2467588.0,792691.0,1531120.0,3449957,2341738.0
5363,27490262,13168842,,10002694.0,7172667.0,7576964.0,7175243,3008942.0
5367,8424258,2676471,,5246133.0,1960768.0,2107907.0,3108682,1391553.0
5368,9813169,2525532,,5436536.0,429154.0,851573.0,3738243,1216340.0
5380,2462909,235284,,3769881.0,69310.0,132183.0,2492510,586787.0
5381,7802487,3020728,,3172674.0,10000.0,306856.0,3329362,3598661.0
5384,47967,29424,,13575.0,2562.0,3789.0,8309,1375.0
5386,4530982,1945487,,10582855.0,509779.0,755090.0,3628205,573103.0
5387,10963784,2511451,,18196088.0,1212660.0,2448772.0,8055222,10106023.0
5388,16453491,9382901,,6020826.0,1274494.0,1753998.0,2613480,1898807.0
5391,19539,2349,,17457.0,658.0,1153.0,15659,7450.0
5393,135645,39799,,57391.0,18379.0,25230.0,55857,27294.0
5395,2445793,620628,,1368789.0,399484.0,2009464.0,1506426,362035.0
5401,2672686,,2954938.0,,,,1771331,
5408,75117,18328,,41773.0,2592.0,5767.0,29375,9204.0
5410,96920,14449,,87261.0,18291.0,22252.0,73787,36454.0
5411,1888694,,1772303.0,,,,1139017,
5423,105391,4332,,64898.0,13649.0,15365.0,42014,12969.0
5444,150000,101572,,62142.0,45660.0,146158.0,15831,18159.0
5445,29074,11371,,27739.0,6906.0,8144.0,12808,4237.0
5446,15660282,6190500,,9540036.0,1074640.0,1397953.0,7134448,3309521.0
5449,118028,4002,,75103.0,745.0,2070.0,35978,10749.0
5451,123818,42035,,52599.0,46865.0,47827.0,28353,17333.0
5458,5286,1302,,1803.0,15.0,194.0,2989,1080.0
5461,43203,7764,,19305.0,5788.0,6807.0,5640,1057.0
5463,169256,81877,,86091.0,71285.0,73987.0,41731,11543.0
5471,319364,67314,,231846.0,93947.0,111574.0,181445,144706.0
5480,67739,13935,,86243.0,4449.0,5588.0,63188,42915.0
5481,157908,10923,,113824.0,5990.0,9404.0,99640,39832.0
5482,145293,55264,,105218.0,24876.0,51931.0,64669,68169.0
5484,12796141,5402943,,10307156.0,6277063.0,6610696.0,3457786,2163162.0
5486,462558,,333448.0,,,,317780,
5541,47853,21486,,7606.0,19594.0,20023.0,4529,3941.0
5542,5120377,3095471,1377625.0,,,,1199462,1255104.0
5563,47388,9027,,22125.0,9705.0,15861.0,12358,16721.0
5602,82634,20418,,32886.0,11676.0,17103.0,57543,11822.0
5607,16213719,6470604,,14161510.0,1998053.0,8275074.0,9917024,7364854.0
5609,7660,489,,10914.0,346.0,919.0,4605,4218.0
5610,2798981,1220084,,1198266.0,1480613.0,1708380.0,2172869,847986.0
5612,12004,3678,,4551.0,96.0,442.0,7192,1643.0
5631,222643,89441,,46201.0,24950.0,45027.0,105548,68715.0
5632,76600,19001,,38572.0,10828.0,15707.0,48099,39447.0
5644,18603387,8367479,,11759053.0,155656.0,713271.0,13467805,890645.0
5658,33030377,12336937,,16622220.0,13905772.0,15518456.0,12346351,4791076.0
5659,29631,13776,,14067.0,326.0,2116.0,8277,4820.0
5660,21212,3176,,14387.0,1692.0,4604.0,10731,9600.0
5690,11205579,7411478,,16998357.0,51571.0,1086502.0,9792366,2244813.0
5695,7433552,289733,,6374546.0,10000.0,253521.0,1916116,434623.0
5697,11877582,3571438,,5027778.0,60212.0,242681.0,7331434,1174515.0
5698,18342085,8259437,,6009662.0,2755243.0,3111811.0,9013963,5748065.0
5702,70868,5777,,21480.0,3828.0,5093.0,44234,9548.0
5703,270781,61229,,179105.0,30241.0,49996.0,166116,133735.0
5704,1042086,319109,,2554274.0,,,802720,819558.0
5706,313827,30413,,200037.0,57212.0,73270.0,195196,189349.0
5713,673736,,457662.0,,,,325322,
5714,326999,18277,,160567.0,64883.0,102909.0,226894,94861.0
5721,1906360,805701,,5035.0,2882.0,102800.0,133691,82424.0
5726,40976,6523,,34096.0,164.0,2138.0,7979,40056.0
5727,45106,2534,,41830.0,6.0,2889.0,26878,19811.0
5729,7759378,3500628,,3966821.0,139808.0,405477.0,3588645,658020.0
5742,4907941,1461114,,2822647.0,265726.0,371016.0,2376405,1127418.0
5753,9734,264,,2723.0,442.0,482.0,3797,454.0
5757,44606,1735,,17825.0,1479.0,3014.0,23365,2365.0
5781,3350239,599804,,1408906.0,605319.0,692998.0,2124064,1037047.0
5801,429812,84362,,246744.0,101708.0,135236.0,315204,225222.0
5802,1729371,253668,,981159.0,407406.0,635152.0,1008061,481347.0
5805,75269,4165,,39697.0,6584.0,13135.0,62939,18351.0
5807,15991,9843,,7418.0,1438.0,2437.0,6177,3618.0
5809,38780,1444,,15728.0,922.0,2293.0,7676,2383.0
5816,21285078,5398810,,5523000.0,,1902030.0,9150741,2901210.0
5819,13196720,9392250,,1362993.0,,1079448.0,1424420,79327.0
5820,6313570,1752462,,2854239.0,567717.0,625101.0,2382232,1637909.0
5821,21293,8299,,12932.0,1489.0,2062.0,4910,4788.0
5851,118113,28649,,121654.0,15998.0,26154.0,88316,48739.0
5852,45384,12249,,77290.0,4346.0,7677.0,50739,25852.0
5856,4077987,2173397,,592934.0,653362.0,1136096.0,1763433,506327.0
5900,9954063,4648645,,4313669.0,671449.0,972934.0,2676314,211967.0
5901,476050,117490,,357883.0,139765.0,176760.0,212237,172204.0
5902,49477,8433,,69670.0,18840.0,21370.0,37071,52447.0
5903,4201727,2955781,,1961608.0,352370.0,466166.0,1081037,492687.0
5905,6225537,718599,,4297125.0,3821294.0,3845107.0,5102532,3256041.0
5906,14234811,3474349,,6327668.0,1728907.0,2684221.0,10242542,2920455.0
5907,23328356,872763,,13440560.0,1756777.0,2764750.0,7824099,1590175.0
5909,56259,6571,,17879.0,17745.0,23727.0,22588,2845.0
5921,19582256,6758270.0,,7226434.0,707596.0,1058651.0,3425698,330197.0
5928,5304800,1346578,,2335910.0,1574107.0,2990537.0,1570102,687051.0
5929,240602,76805,,69415.0,28976.0,44364.0,131856,61915.0
5930,97443,37179,,33212.0,18658.0,28460.0,49844,34023.0
5932,131682,28345,,101187.0,11253.0,15479.0,106580,64957.0
5935,5064912,472675,,2755945.0,782311.0,1028978.0,3924782,678148.0
5936,10055,2236,,5468.0,64.0,1059.0,8468,1158.0
5938,637773,,402669.0,,,,586928,
5939,4153917,1523866,,958582.0,80310.0,198412.0,1647338,565665.0
5940,52974,16583,,29450.0,2879.0,8649.0,47036,23373.0
5941,14616028,3492318,,8802696.0,1085588.0,2033259.0,7863576,1676386.0
5943,114732,43219,33619.0,,30854.0,38290.0,59756,19947.0
5946,28234,4792,,23285.0,84102.0,84984.0,7060,1872.0
5947,332153,186412,,86672.0,40783.0,75234.0,99538,26434.0
5950,4183376,410344,,2355001.0,96376.0,194911.0,4235705,1319973.0
5951,20274807,12710821,,7649174.0,1174207.0,1347383.0,4100786,763678.0
5952,3201792,636121,,1928981.0,38798.0,149134.0,2679893,1419773.0
5953,8468,2981,,3285.0,3133.0,3484.0,7213,2725.0
5955,7202783,2287543,,8171616.0,145996.0,760571.0,2829811,2204561.0
5956,15447779,4021713,,2964488.0,602555.0,1909696.0,6616580,1431519.0
5958,16587,5796,,6358.0,617.0,2173.0,8159,540.0
5962,4829797,927955,,413530.0,1079864.0,1383333.0,2734677,691831.0
5964,4186,2047,,1477.0,240.0,433.0,3074,1111.0
5965,19110441,9390922,,9600203.0,2005276.0,3883048.0,9490591,4619701.0
5966,8165822,3155741,,3845719.0,1061613.0,1251754.0,2126189,1082789.0
5967,5746191,1441591,,1854873.0,724114.0,1026396.0,1270606,257499.0
5969,5564845,2519662,,2016340.0,531512.0,709469.0,2515221,1507482.0
5970,90565,29162,,135463.0,7832.0,10227.0,62261,30641.0
5971,9330549,4659019,,2382509.0,1513333.0,1943282.0,1158209,663259.0
5973,8135229,2074303,,5180674.0,450867.0,769969.0,2415906,732288.0
5974,5569,550,,4039.0,1660.0,1801.0,4508,2215.0
5975,130162,39279,,154229.0,17092.0,21044.0,81525,62633.0
5976,35478,14675,,29163.0,8686.0,10147.0,10391,2469.0
5979,12046708,8329494,,3199636.0,71747.0,406458.0,640978,1410313.0
5981,36811,6104,,33606.0,6395.0,13154.0,26120,33218.0
5982,36140636,22618706,,16536018.0,1936728.0,2588655.0,13372692,2852237.0
5983,12717992,7282209,,5526450.0,1211739.0,1656753.0,2307134,1256594.0
5984,13901289,4923103,,11906802.0,690396.0,925218.0,3045442,804848.0
5985,25207,7570,,20440.0,5277.0,7334.0,13781,3272.0
5987,4706334,2828676,,4978641.0,251252.0,596660.0,1884035,2985576.0
5988,62600,32964,,23321.0,17297.0,18506.0,9864,2441.0
5990,8565209,2126199,,5800533.0,338453.0,426959.0,3863005,1750568.0
5991,294560,79331,,175667.0,55756.0,87508.0,194675,66118.0
5992,38375957,11751365,,28588012.0,20684961.0,26829919.0,17504645,12026256.0
5993,14242754,7976022,,4170512.0,2823175.0,3775043.0,3741636,1047950.0
5994,20431552,6154237,,25170804.0,2349620.0,3678927.0,20160220,9994835.0
5997,7575270,3414908,,3653756.0,306841.0,500974.0,4110181,841645.0
5998,12143659,3899489,,10859246.0,45834.0,640887.0,9790391,7590767.0
5999,15371,7230,,6693.0,1074.0,1586.0,2705,2076.0
6013,135056,44422,,9759.0,17740.0,32657.0,76157,11029.0
6016,12621690,2892315,,3520153.0,131754.0,580019.0,6829152,3837314.0
6018,10156687,4809944,,7535402.0,790515.0,1397297.0,3063667,2993560.0
6022,7377771,2647423,,2904408.0,962661.0,1380463.0,3140376,945704.0
6023,50651,20327,,21925.0,2669.0,6862.0,22103,17063.0
6025,1520453,760614,52864.0,,100740.0,225254.0,971582,767247.0
6026,1052800,558560,8936.0,,78895.0,116396.0,596274,14441.0
6027,2417573,1457980,,58732.0,8472.0,228691.0,905807,
6029,2749889,1693131,154498.0,,881834.0,964706.0,1730495,846474.0
6030,6613144,,132820.0,,,,5446172,
6031,474266,226453,,,,,204004,31297.0
6032,1482096,1121363,,45553.0,,165306.0,170412,6966.0
6035,6824773,5423053,,299276.0,183707.0,727143.0,1703460,59663.0
6036,3514740,1893947,,4154898.0,18198.0,824523.0,1436122,1284951.0
6037,3726783,3244016,80428.0,,,226592.0,282438,
6038,3774979,2684064,123892.0,,,711618.0,917651,373383.0
6039,1457888,1214671,,4198904.0,,173358.0,914760,2593168.0
6040,2980334,1901069,,4213361.0,11300.0,310282.0,1029791,1301942.0
6042,7242231,3870104,,4318884.0,1707879.0,1742553.0,3418203,1714356.0
6044,3764718,1572676,,337800.0,113696.0,453161.0,1411296,658716.0
6045,4542539,2620110,,20491.0,436487.0,479608.0,2769151,70923.0
6047,10034,8391,,124.0,2064.0,2505.0,1509,14.0
6048,2851750,2270646,59643.0,,,,254231,36163.0
6055,28655491,10234827,,6157757.0,177603.0,4090583.0,6178127,1018935.0
6058,18410723,10860342,,720246.0,7909680.0,9624083.0,8930641,6272147.0
6059,15575003,10869891,,8937345.0,957969.0,5182901.0,7524517,8551181.0
6060,4576425,3183700,,8690631.0,1003206.0,5011816.0,1274881,9354998.0
6061,5109639,3600527,,2301312.0,403572.0,1685473.0,1046604,530923.0
6063,2272460,1409948,110808.0,,,,1525419,49397.0
6067,6227557,3211992,,369296.0,111006.0,462406.0,2009834,2606035.0
6069,3580425,1408919,,66961.0,,80510.0,1269164,19499.0
6070,10533149,6435394,,110025.0,44375.0,802532.0,5429665,611102.0
6071,8119272,5082745,,834001.0,512688.0,2090896.0,6710172,1122579.0
6072,1573364,550865,,24235.0,1202.0,81481.0,269138,170059.0
6076,1040,615,,25674.0,,,4382,12249.0
6077,2461801,271639,96926.0,,,1209926.0,1160900,300595.0
6080,25534434,24773774,,243343.0,,786562.0,4040190,235504.0
6081,2635600,1394983,71831.0,,682028.0,780780.0,1321477,299514.0
6082,8482073,5259765,,891821.0,1521066.0,2453520.0,4040201,893922.0
6083,4521181,2728025,554929.0,,910.0,930953.0,2848944,1140536.0
6085,460342,236927,,,,124039.0,182701,215163.0
6086,5190198,2710050,,106437.0,185184.0,461577.0,2554109,469690.0
6087,4349725,2909611,,2659567.0,,,1473210,898430.0
6088,8015983,5275769,,179058.0,986176.0,1588109.0,3239357,1581828.0
6090,1476083,1188820,,139041.0,,,272737,50855.0
6092,6615693,2015310,,7332223.0,553284.0,1167814.0,3028014,7353385.0
6093,3304699,2826581,,84725.0,123796.0,281288.0,535239,130388.0
6096,3214152,2860209,,461905.0,32940.0,206086.0,1037458,1314238.0
6099,9565071,4010523,315376.0,,,1075467.0,4820444,2714.0
6101,60023,,11808.0,,,,30204,
6103,140074,58508,,46463.0,26516.0,31301.0,38284,5701.0
6111,13141240,6976589,,5052435.0,2099814.0,2314471.0,6746656,953685.0
6113,307009,,160270.0,,,,85118,
6118,72656,31705,,21350.0,9843.0,13000.0,23378,6902.0
6121,24682070,8796144,,9240386.0,339609.0,694789.0,10239957,4122023.0
6125,23444,4925,,9844.0,90.0,1653.0,16832,3137.0
6131,4102163,903481,,2331909.0,476322.0,679096.0,3376192,1979900.0
6134,143859,60278,,24342.0,28509.0,31618.0,27279,2834.0
6135,170536,72032,,69751.0,28908.0,35604.0,55006,63016.0
6136,104900,38674,,80271.0,4374.0,10250.0,25806,33077.0
6137,29949,11217,,13597.0,4798.0,12450.0,17581,6724.0
6138,7415177,1577308,,6618797.0,1267173.0,1908990.0,4151965,5044907.0
6140,27161,10649,,26535.0,11581.0,14219.0,4299,6547.0
6142,15638953,7977563,,7832222.0,1414174.0,1925549.0,3821450,1102522.0
6144,23071867,10954517,,10042191.0,5298490.0,6729304.0,10320914,4048750.0
6145,27667511,11898946,,9524179.0,3263241.0,4901258.0,9524980,1008819.0
6146,208108,109809,,108448.0,2491.0,12186.0,75927,746.0
6147,2067142,780711,,1287025.0,568919.0,687518.0,1768022,550363.0
6149,15901506,4767080,,5020869.0,420546.0,1433046.0,8817464,377496.0
6150,3892987,853002,,1874572.0,,331766.0,1629477,612759.0
6155,15006,6757,,4964.0,1126.0,1553.0,4914,1145.0
6156,7362479,6715877,,1293256.0,135830.0,288754.0,151915,469223.0
6158,8266027,5032155,,1978597.0,241872.0,353294.0,1153291,1241236.0
6161,5060257,1211498,,1777150.0,121288.0,607415.0,706971,257742.0
6164,6220380,2769455,,969343.0,,164208.0,796979,270283.0
6165,18060701,4092012,,6194535.0,386.0,272175.0,9454866,2811426.0
6166,4760427,3027521,,1214243.0,2555.0,37087.0,3157598,2348560.0
6167,13200,5577,,9470.0,294.0,960.0,3176,1717.0
6171,3510871,1759748,,2092122.0,528527.0,735815.0,1318647,1289796.0
6172,19073,,294.0,,,,14706,
6173,1562342,896669,,139930.0,53127.0,153176.0,975034,702981.0
6175,4516291,3180207,101644.0,,,,2106931,
6177,488160,423352,,0.0,,35554.0,65406,18430.0
6180,3495613,1029906,39965.0,,,,1897967,27177.0
6183,26381,,37284.0,,,,48952,
6184,3285823,2256505,,248854.0,363.0,229877.0,250765,59251.0
6185,4261605,2050577,,383896.0,,420709.0,3463317,209044.0
6186,9630766,4369143,,6786060.0,59728.0,1289496.0,12088681,2338165.0
6189,6890,4347,,11863.0,112.0,2639.0,6462,6608.0
6190,1799414,1327813,,702222.0,,12108.0,398784,1023549.0
6191,14532,,419.0,,,,10320,
6192,2501897,1441627,,619864.0,,,2436554,792577.0
6193,1489966,447570,,93996.0,513285.0,818573.0,1330979,697613.0
6195,6752839,1018085,16307.0,,,509266.0,11212592,654396.0
6196,8402874,7947522,202988.0,,,,1625280,
6198,2644457,1258894,47873.0,,,,1871282,67576.0
6199,6913092,4815066,,167682.0,121926.0,876486.0,2810712,1104955.0
6201,1948081,,1043405.0,,,,1188239,
6203,18595,3462,,3784.0,3185.0,3770.0,6233,4112.0
6205,21329,7409,,11722.0,1406.0,1626.0,11928,12893.0
6208,11034,850,,2374.0,786.0,919.0,8402,2100.0
6210,19511,7183,,6893.0,970.0,1720.0,7378,3190.0
6217,18300,5292,,9495.0,1750.0,2303.0,16915,5704.0
6218,18853,5060,,13711.0,13.0,295.0,12040,10948.0
6222,82811,25636,,16043.0,5758.0,8983.0,14633,5470.0
6229,8082926,3711602,,4212747.0,,379289.0,3267919,2370297.0
6230,12920841,2237418,,4631780.0,312206.0,1820933.0,6581199,2377992.0
6231,6737698,2341386,,4926252.0,31380.0,1211830.0,2667527,3872704.0
6235,47694195,26427833,3440348.0,,350000.0,6062042.0,16873647,1124770.0
6236,11817663,6089176,,840112.0,1936013.0,2697081.0,4380077,2080854.0
6237,22724788,7127637,,5699439.0,1893584.0,2651939.0,7733624,1957661.0
6239,4595645,1148218,,1059633.0,,393517.0,2008835,618212.0
6240,15323023,7229536,,10813805.0,1010092.0,1724536.0,5539793,1969217.0
6245,32186194,10967359,,6687155.0,2970115.0,3452438.0,10637310,1007610.0
6246,16652872,10461183,,3925384.0,1337871.0,1596177.0,4149746,1300428.0
6248,2215486,1670718,,557634.0,,123487.0,383741,151533.0
6249,34228,7452,,367.0,8975.0,9768.0,3952,2636.0
6254,21379847,9860518,,1836095.0,593004.0,1529273.0,11127991,440339.0
6257,32960,18687,,8541.0,5105.0,8961.0,8234,1727.0
6258,61251082,12685736,,23539718.0,2368732.0,7507099.0,25935638,14860214.0
6262,21257801,8659115,,7618878.0,144280.0,463753.0,4516490,3267654.0
6264,4088881,2161708,,4447590.0,,,1031057,1811721.0
6265,3043681,2054832,,1699272.0,369240.0,466469.0,288228,154195.0
6266,19441148,2493773,,5867179.0,401867.0,1369258.0,12180213,2784817.0
6267,6040833,2276831,,1231139.0,,,3147500,762707.0
6268,239318,,89897.0,,,,128133,
6269,230829,76751,,4430.0,77384.0,128655.0,247368,16721.0
6272,16961228,7484219,,13159594.0,976863.0,2540046.0,5078696,2413540.0
6277,43683,19276,,22900.0,1508.0,2359.0,19426,6734.0
6278,32463,15481,,21768.0,4857.0,5473.0,3341,984.0
6279,25274595,10530771,,14582778.0,1533171.0,1671903.0,9789378,5055619.0
6281,18103315,5590484,,10245975.0,2553013.0,2707311.0,13031218,4146550.0
6282,49905,21572,,22075.0,6128.0,8264.0,10950,7107.0
6284,46892,19699,,14079.0,189.0,1960.0,14142,13654.0
6286,13898125,6487543,,7725126.0,2572240.0,2977108.0,9550936,1808721.0
6289,25301,8146,,19990.0,1272.0,4462.0,9296,1663.0
6292,15771244,6667557,,3997665.0,325996.0,686694.0,6718285,3572036.0
6293,46832,14124,,13006.0,1826.0,3851.0,21017,9494.0
6294,15055967,4301514,,5798042.0,333087.0,981768.0,8138729,2741809.0
6295,7890245,4581177,,2868592.0,326276.0,797382.0,1146127,379383.0
6297,6602410,1415404,,2427950.0,,273362.0,3399094,1192377.0
6298,29166,10009,,6739.0,442.0,1296.0,15388,7993.0
6299,71754,4757,,13736.0,818.0,9203.0,52805,9736.0
6302,613620,99518,,275804.0,22812.0,64465.0,341162,184594.0
6303,22973,7027,,3538.0,1819.0,2062.0,4427,3083.0
6305,617193,,345847.0,,,,372454,
6307,3000774,1390735,,2401310.0,228730.0,744845.0,1711087,582997.0
6309,30461647,11614737,,5156024.0,1318771.0,3265589.0,8083509,901523.0
6310,96106,9042,,85825.0,5142.0,9898.0,90810,38224.0
6312,13558237,4498482,,4734626.0,334321.0,1017185.0,5817429,797476.0
6315,29957506,10686470,,16240458.0,3855862.0,4956031.0,14640298,5646460.0
6316,22011,4106,,7704.0,3621.0,4252.0,11925,5564.0
6317,38013,10584,,27084.0,3375.0,7276.0,20846,13707.0
6319,18041672,9893015,,12786612.0,3831573.0,4057418.0,10204916,1450050.0
6322,7587478,3456829,,2231506.0,799230.0,1515740.0,2689695,1233470.0
6323,39943197,16825096,,16657703.0,809787.0,2386390.0,18854959,6070481.0
6325,4578696,861659,,2142594.0,933264.0,1297844.0,1276867,256130.0
6327,3619128,1132617,,1549965.0,,210771.0,2290644,915763.0
6328,29158,10687,,2971.0,5680.0,7265.0,18981,1505.0
6330,194373,97609.0,,11638.0,2658.0,10450.0,153193,24984.0
6331,36690,7047,,4786.0,8666.0,10051.0,17771,8779.0
6332,80079,33900,,39733.0,18120.0,22453.0,38614,33717.0
6333,24884992,12576074,,8367847.0,1154051.0,1999379.0,5716771,1080167.0
6334,7496776,4309015,,1028027.0,442912.0,539459.0,7632314,389568.0
