code,市場,銘柄名,現在値
6356,東証1部,日本ギア工業,320
6357,東証2部,三精テクノロジーズ,832
6358,東証1部,酒井重工業,2078
6360,東証2部,東京自働機械製作所,1690
6361,東証1部,荏原,5040
6362,東証1部,石井鐵工所,2950
6363,東証1部,酉島製作所,883
6364,東証1部,北越工業,1125
6365,東証2部,電業社機械製作所,3635
6366,東証2部,千代田化工建設,415
6367,東証1部,ダイキン工業,21510
6368,東証1部,オルガノ,6210
6369,東証1部,トーヨーカネツ,2486
6370,東証1部,栗田工業,4825
6371,東証1部,椿本チエイン,3100
6373,東証1部,大同工業,1025
6376,東証1部,日機装,1193
6378,東証1部,木村化工機,869
6379,東証1部,レイズネクスト,1227
6380,東証2部,オリエンタルチエン工業,660
6381,東証1部,アネスト岩田,1011
6382,東証2部,トリニティ工業,814
6383,東証1部,ダイフク,9670
6384,東証JQS,昭和真空,1543
6387,東証1部,サムコ,3055
6390,東証1部,加藤製作所,996
6391,東証2部,加地テック,5520
6392,東証2部,ヤマダコーポレーション,2400
6393,東証1部,油研工業,1756
6395,東証1部,タダノ,1107
6396,東証2部,宇野澤組鐵工所,2610
6400,東証JQS,不二精機,635
6402,東証2部,兼松エンジニアリング,1326
6403,東証JQS,水道機工,2014
6405,東証JQS,鈴茂器工,1690
6406,東証1部,フジテック,2301
6407,東証1部,ＣＫＤ,2294
6408,東証JQS,小倉クラッチ,2811
6409,東証1部,キトー,1800
6411,東証JQS,中野冷機,5620
6412,東証1部,平和,1910
6413,東証1部,理想科学工業,1528
6414,東証JQS,川重冷熱工業,1500
6416,東証JQS,桂川電機,639
6417,東証1部,ＳＡＮＫＹＯ,2697
6418,東証1部,日本金銭機械,567
6419,東証1部,マースグループホールディングス,1592
6420,東証1部,フクシマガリレイ,4525
6424,東証JQS,高見沢サイバネティックス,901
6425,東証JQS,ユニバーサルエンターテインメント,2524
6428,東証1部,オーイズミ,381
6430,東証1部,ダイコク電機,901
6432,東証1部,竹内製作所,2939
6433,東証JQS,ヒーハイスト,507
6436,東証1部,アマノ,2866
6439,名証2部,中日本鋳工,518
6440,東証1部,ＪＵＫＩ,850
6444,東証1部,サンデンホールディングス,356
6445,東証1部,蛇の目ミシン工業,783
6448,東証1部,ブラザー工業,2208
6454,東証1部,マックス,1638
6455,東証1部,モリタホールディングス,1620
6457,東証1部,グローリー,2249
6458,東証1部,新晃工業,2050
6459,東証1部,大和冷機工業,1089
6460,東証1部,セガサミーホールディングス,1387
6461,東証1部,日本ピストンリング,1163
6462,東証1部,リケン,2599
6463,東証1部,ＴＰＲ,1547
6464,東証1部,ツバキ・ナカシマ,1667
6465,東証1部,ホシザキ,9860
6466,東証2部,ＴＶＥ,2161
6467,東証JQS,ニチダイ,480
6469,東証JQS,放電精密加工研究所,718
6470,東証1部,大豊工業,955
6471,東証1部,日本精工,1026
6472,東証1部,ＮＴＮ,324
6473,東証1部,ジェイテクト,1097
6474,東証1部,不二越,4190
6479,東証1部,ミネベアミツミ,2802
6480,東証1部,日本トムソン,619
6481,東証1部,ＴＨＫ,3470
6482,東証1部,ユーシン精機,840
6484,東証JQS,ＫＶＫ,2010
6485,東証1部,前澤給装工業,1100
6486,東証1部,イーグル工業,1148
6488,東証JQS,ヨシタケ,549
6489,東証1部,前澤工業,645
6490,東証1部,日本ピラー工業,1972
6492,東証2部,岡野バルブ製造,2541
6493,東証2部,日鍛バルブ,280
6494,東証JQS,ＮＦＫホールディングス,107
6495,東証2部,宮入バルブ製作所,148
6496,東証2部,中北製作所,2899
6497,東証JQS,ハマイ,1033
6498,東証1部,キッツ,745
6501,東証1部,日立製作所,5485
6502,東証1部,東芝,4545
6503,東証1部,三菱電機,1663
6504,東証1部,富士電機,4830
6505,東証1部,東洋電機製造,1253
6506,東証1部,安川電機,4905
6507,東証1部,シンフォニアテクノロジー,1270
6508,東証1部,明電舎,2346
6513,東証1部,オリジン,1328
6516,東証1部,山洋電気,7250
6517,東証1部,デンヨー,2050
6518,東証JQS,三相電機,974
6521,マザーズ,オキサイド,7370
6531,マザーズ,リファインバース,1147
6532,東証1部,ベイカレント・コンサルティング,32250
6533,東証1部,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,2898
6535,東証1部,アイモバイル,1278
6537,マザーズ,ＷＡＳＨハウス,623
6538,東証1部,キャリアインデックス,535
6539,東証1部,ＭＳ－Ｊａｐａｎ,1066
6540,東証1部,船場,827
6541,東証1部,グレイステクノロジー,2038
6542,東証JQS,ＦＣホールディングス,931
6543,東証JQS,日宣,1226
6544,東証1部,ジャパンエレベーターサービスホールディングス,2201
6545,マザーズ,インターネットインフィニティー,538
6546,東証1部,フルテック,1376
6547,東証1部,グリーンズ,543
6548,マザーズ,旅工房,1118
6549,東証JQS,ディーエムソリューションズ,1388
6550,マザーズ,Ｆｒｉｎｇｅ８１,319
6551,東証1部,ツナググループ・ホールディングス,290
6552,東証1部,ＧａｍｅＷｉｔｈ,665
6553,東証1部,ソウルドアウト,1565
6554,マザーズ,エスユーエス,438
6555,東証1部,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,587
6556,東証1部,ウェルビー,1478
6557,マザーズ,ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,991
6558,マザーズ,クックビズ,1105
6560,東証1部,エル・ティー・エス,3455
6561,マザーズ,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,900
6562,マザーズ,ジーニー,1136
6563,マザーズ,みらいワークス,930
6564,東証1部,ミダック,5300
6565,東証JQS,ＡＢホテル,1140
6566,東証2部,要興業,934
6567,マザーズ,ＳＥＲＩＯホールディングス,941
6568,マザーズ,神戸天然物化学,1426
6569,東証1部,日総工産,720
6570,東証2部,共和コーポレーション,454
6571,東証1部,キュービーネットホールディングス,1742
6572,東証1部,ＲＰＡホールディングス,686
6573,マザーズ,アジャイルメディア・ネットワーク,507
6574,マザーズ,コンヴァノ,616
6575,マザーズ,ヒューマン・アソシエイツ・ホールディングス,648
6577,マザーズ,ベストワンドットコム,2689
6578,東証2部,エヌリンクス,346
6579,マザーズ,ログリー,1311
6580,マザーズ,ライトアップ,2658
6584,東証1部,三桜工業,1107
6586,東証1部,マキタ,5010
6588,東証1部,東芝テック,4370
6590,東証1部,芝浦メカトロニクス,6000
6592,東証1部,マブチモーター,4285
6594,東証1部,日本電産,12260
6597,マザーズ,ＨＰＣシステムズ,3195
6599,東証JQS,エブレン,3245
6612,マザーズ,バルミューダ,6870
6613,マザーズ,ＱＤレーザ,1431
6614,東証JQS,シキノハイテック,1627
6615,東証1部,ユー・エム・シー・エレクトロニクス,790
6616,東証1部,トレックス・セミコンダクター,1909
6617,東証1部,東光高岳,1403
6618,マザーズ,大泉製作所,804
6619,東証1部,ダブル・スコープ,674
6620,東証1部,宮越ホールディングス,908
6622,東証1部,ダイヘン,4790
6623,名証1部,愛知電機,2770
6625,東証JQS,ＪＡＬＣＯホールディングス,182
6626,東証JQS,ＳＥＭＩＴＥＣ,4205
6627,東証2部,テラプローブ,1385
6628,東証JQS,オンキヨーホームエンターテイメント,7
6629,東証JQS,テクノホライゾン,1702
6630,東証1部,ヤーマン,1464
6632,東証1部,ＪＶＣケンウッド,227
6633,東証2部,Ｃ＆Ｇシステムズ,357
6634,東証JQS,ネクスグループ,164
6635,東証JQS,大日光・エンジニアリング,592
6637,東証JQS,寺崎電気産業,1208
6638,東証1部,ミマキエンジニアリング,670
6639,東証2部,コンテック,1674
6640,東証1部,Ｉ－ＰＥＸ,2234
6641,東証1部,日新電機,1263
6643,東証2部,戸上電機製作所,1855
6644,東証1部,大崎電気工業,606
6645,東証1部,オムロン,8310
6647,東証2部,森尾電機,1740
6648,東証JQS,かわでん,2503
6651,東証1部,日東工業,1891
6652,東証1部,ＩＤＥＣ,1951
6653,東証1部,正興電機製作所,1679
6654,東証1部,不二電機工業,1290
6655,名証2部,東洋電機,822
6656,東証2部,インスペック,1930
6658,東証JQS,シライ電子工業,266
6659,東証JQS,メディアリンクス,440
6662,東証JQS,ユビテック,282
6663,東証JQS,太洋工業,455
6664,東証JQS,オプトエレクトロニクス,550
6666,東証JQS,リバーエレテック,1027
6668,東証2部,アドテック　プラズマ　テクノロジー,1622
6670,東証2部,ＭＣＪ,955
6674,東証1部,ジーエス・ユアサ　コーポレーション,2922
6675,東証1部,サクサホールディングス,1443
6676,東証1部,メルコホールディングス,4665
6677,東証JQS,エスケーエレクトロニクス,1055
6678,東証1部,テクノメディカ,1628
6694,東証JQS,ズーム,2871
6696,マザーズ,ピースリー,651
6697,マザーズ,テックポイント,1780
6698,東証2部,ヴィスコ・テクノロジーズ,1023
6699,東証1部,ダイヤモンドエレクトリックホールディングス,2544
6701,東証1部,ＮＥＣ,5100
6702,東証1部,富士通,17160
6703,東証1部,ＯＫＩ,977
6704,東証1部,岩崎通信機,927
6706,東証1部,電気興業,2324
6707,東証1部,サンケン電気,5180
6709,東証2部,明星電気,1041
6715,東証1部,ナカヨ,1466
6718,東証1部,アイホン,2035
6721,東証2部,ウインテスト,261
6723,東証1部,ルネサスエレクトロニクス,1157
6724,東証1部,セイコーエプソン,1854
6727,東証1部,ワコム,694
6728,東証1部,アルバック,4710
6730,東証1部,アクセル,920
6731,東証2部,ピクセラ,24
6734,東証JQS,ニューテック,1532
6736,東証JQS,サン電子,3280
6737,東証1部,ＥＩＺＯ,4520
6740,東証1部,ジャパンディスプレイ,42
6741,東証1部,日本信号,960
6742,東証1部,京三製作所,425
6743,東証2部,大同信号,698
6744,東証1部,能美防災,2079
6745,東証1部,ホーチキ,1245
6748,東証1部,星和電機,554
6750,東証1部,エレコム,2102
6752,東証1部,パナソニック,1196.5
6753,東証1部,シャープ,1900
6754,東証1部,アンリツ,2041
6755,東証1部,富士通ゼネラル,2664
6757,東証JQS,ＯＳＧコーポレーション,1603
6758,東証1部,ソニーグループ,10320
6762,東証1部,ＴＤＫ,13800
6763,東証1部,帝国通信工業,1167
6768,東証1部,タムラ製作所,546
6769,東証JQS,ザインエレクトロニクス,856
6770,東証1部,アルプスアルパイン,1130
6771,東証1部,池上通信機,838
6772,東証2部,東京コスモス電機,855
6775,東証2部,ＴＢグループ,164
6776,東証2部,天昇電気工業,479
6777,東証JQS,ｓａｎｔｅｃ,1608
6778,東証2部,アルチザネットワークス,1739
6779,東証1部,日本電波工業,692
6785,東証1部,鈴木,1059
6786,東証2部,ＲＶＨ,75
6787,東証JQS,メイコー,2592
6788,東証1部,日本トリム,3700
6789,東証1部,ローランド　ディー．ジー．,2118
6794,東証1部,フォスター電機,1133
6797,名証2部,名古屋電機工業,1935
6798,東証1部,ＳＭＫ,2596
6800,東証1部,ヨコオ,2257
6803,東証1部,ティアック,118
6804,東証1部,ホシデン,1013
6806,東証1部,ヒロセ電機,15190
6807,東証1部,日本航空電子工業,1902
6809,東証1部,ＴＯＡ,924
6810,東証1部,マクセルホールディングス,1260
6814,東証1部,古野電気,1061
6815,東証1部,ユニデンホールディングス,2325
6817,東証1部,スミダコーポレーション,1007
6819,東証JQS,伊豆シャボテンリゾート,103
6820,東証1部,アイコム,2501
6822,東証JQS,大井電気,2539
6823,東証1部,リオン,2587
6824,東証JQS,新コスモス電機,2150
6826,東証1部,本多通信工業,492
6832,東証2部,アオイ電子,2310
6834,東証JQS,精工技研,2325
6835,東証2部,アライドテレシスホールディングス,132
6836,東証2部,ぷらっとホーム,1400
6837,東証JQS,京写,294
6838,東証JQS,多摩川ホールディングス,1488
6839,東証1部,船井電機,917
6840,東証JQS,ＡＫＩＢＡホールディングス,5090
6841,東証1部,横河電機,1761
6844,東証1部,新電元工業,3535
6845,東証1部,アズビル,4310
6846,名証2部,中央製作所,1030
6848,東証1部,東亜ディーケーケー,840
6849,東証1部,日本光電,3150
6850,東証1部,チノー,1415
6853,東証1部,共和電業,384
6855,東証1部,日本電子材料,1925
6856,東証1部,堀場製作所,7030
6857,東証1部,アドバンテスト,9260
6858,東証1部,小野測器,540
6859,東証1部,エスペック,1913
6861,東証1部,キーエンス,52550
6862,東証JQS,ミナトホールディングス,426
6863,東証JQS,ニレコ,904
6864,東証JQS,エヌエフホールディングス,1720
6866,東証1部,ＨＩＯＫＩ,5220
6867,東証JQS,リーダー電子,647
6869,東証1部,シスメックス,10620
6870,東証2部,日本フェンオール,1725
6871,東証1部,日本マイクロニクス,1520
6874,東証JQS,協立電機,2100
6875,東証1部,メガチップス,3370
6877,東証1部,ＯＢＡＲＡ　ＧＲＯＵＰ,3735
6879,東証1部,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,499
6881,東証2部,キョウデン,335
6882,東証2部,三社電機製作所,900
6888,東証JQS,アクモス,412
6890,東証JQS,フェローテックホールディングス,2165
6894,東証2部,パルステック工業,1714
6897,東証2部,ツインバード工業,1132
6898,東証JQS,トミタ電機,1305
6899,東証2部,ＡＳＴＩ,2480
6901,東証1部,澤藤電機,2198
6902,東証1部,デンソー,7389
6904,東証1部,原田工業,908
6905,東証1部,コーセル,1023
6907,東証JQS,ジオマテック,782
6908,東証1部,イリソ電子工業,5110
6912,東証JQS,菊水電子工業,908
6914,東証1部,オプテックスグループ,1917
6915,東証1部,千代田インテグレ,1830
6916,東証1部,アイ・オー・データ機器,1086
6918,東証JQS,アバールデータ,3220
6919,東証JQS,ケル,970
6920,東証1部,レーザーテック,17650
6923,東証1部,スタンレー電気,3220
6924,東証1部,岩崎電気,1506
6925,東証1部,ウシオ電機,1444
6926,東証1部,岡谷電機産業,366
6927,東証1部,ヘリオス　テクノ　ホールディング,337
6928,東証1部,エノモト,1707
6929,東証1部,日本セラミック,2767
6930,東証JQS,日本アンテナ,883
6932,東証1部,遠藤照明,758
6937,東証1部,古河電池,1581
6938,東証1部,双信電機,481
6941,東証1部,山一電機,1543
6942,東証JQS,ソフィアホールディングス,1214
6943,東証JQS,ＮＫＫスイッチズ,3850
6946,東証2部,日本アビオニクス,2739
6947,東証1部,図研,3140
6951,東証1部,日本電子,5190
6952,東証1部,カシオ計算機,1768
6954,東証1部,ファナック,25255
6955,東証2部,ＦＤＫ,1271
6957,東証JQS,芝浦電子,4325
6958,東証1部,日本ＣＭＫ,476
6960,東証JQS,フクダ電子,8570
6961,東証1部,エンプラス,4165
6962,東証1部,大真空,2513
6963,東証1部,ローム,9950
6964,東証2部,サンコー,503
6965,東証1部,浜松ホトニクス,6580
6966,東証1部,三井ハイテック,4125
6967,東証1部,新光電気工業,3190
6969,東証2部,松尾電機,909
6971,東証1部,京セラ,6722
6973,東証1部,協栄産業,1384
6976,東証1部,太陽誘電,4680
6977,東証2部,日本抵抗器製作所,1094
6981,東証1部,村田製作所,8187
6982,東証2部,リード,755
6986,東証1部,双葉電子工業,852
6988,東証1部,日東電工,8590
6989,東証1部,北陸電気工業,1002
6993,東証2部,大黒屋ホールディングス,44
6994,東証2部,指月電機製作所,564
6995,東証1部,東海理化,1751
6996,東証1部,ニチコン,1081
6997,東証1部,日本ケミコン,2102
6998,東証2部,日本タングステン,1750
6999,東証1部,ＫＯＡ,1552
7003,東証1部,三井Ｅ＆Ｓホールディングス,508
7004,東証1部,日立造船,716
7011,東証1部,三菱重工業,3287
7012,東証1部,川崎重工業,2515
7013,東証1部,ＩＨＩ,2490
7014,東証1部,名村造船所,176
7018,東証2部,内海造船,1049
7021,東証2部,ニッチツ,1480
7022,東証1部,サノヤスホールディングス,150
7030,東証1部,スプリックス,1100
7031,マザーズ,インバウンドテック,3815
7033,東証1部,マネジメントソリューションズ,1748
7034,東証1部,プロレド・パートナーズ,2991
7035,東証1部,ａｎｄ　ｆａｃｔｏｒｙ,699
7036,マザーズ,イーエムネットジャパン,2457
7037,東証1部,テノ．ホールディングス,1221
7038,東証1部,フロンティア・マネジメント,1366
7039,マザーズ,ブリッジインターナショナル,1846
7040,東証JQS,サン・ライフホールディング,785
7041,マザーズ,ＣＲＧホールディングス,512
7042,東証JQS,アクセスグループ・ホールディングス,811
7043,マザーズ,アルー,1170
7044,東証1部,ピアラ,1139
7045,東証JQS,ツクイスタッフ,1567
7046,マザーズ,テクノスデータサイエンス・エンジニアリング,1810
7047,マザーズ,ポート,778
7048,マザーズ,ベルトラ,643
7049,マザーズ,識学,1661
7050,マザーズ,フロンティアインターナショナル,1637
7057,東証JQS,エヌ・シー・エヌ,1325
7058,東証JQS,共栄セキュリティーサービス,2940
7059,東証1部,コプロ・ホールディングス,1306
7060,東証1部,ギークス,1828
7061,マザーズ,日本ホスピスホールディングス,2190
7062,マザーズ,フレアス,918
7063,マザーズ,Ｂｉｒｄｍａｎ,1580
7064,マザーズ,ハウテレビジョン,1780
7065,東証2部,ユーピーアール,2558
7066,マザーズ,ピアズ,1655
7067,マザーズ,ブランディングテクノロジー,1160
7068,マザーズ,フィードフォース,952
7069,マザーズ,サイバー・バズ,2287
7070,東証JQG,ＳＩホールディングス,605
7071,東証JQS,アンビスホールディングス,6670
7072,マザーズ,インティメート・マージャー,1106
7073,マザーズ,ジェイック,2580
7074,マザーズ,トゥエンティーフォーセブン,1026
7076,名証2部,名南Ｍ＆Ａ,1317
7077,マザーズ,ＡＬｉＮＫインターネット,2078
7078,マザーズ,ＩＮＣＬＵＳＩＶＥ,1551
7079,マザーズ,ＷＤＢココ,3345
7080,マザーズ,スポーツフィールド,1950
7081,東証JQS,コーユーレンティア,1310
7082,マザーズ,ジモティー,2043
7083,マザーズ,ＡＨＣグループ,1338
7084,マザーズ,Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,1654
7085,東証1部,カーブスホールディングス,855
7086,マザーズ,きずなホールディングス,1552
7087,東証2部,ウイルテック,1012
7088,東証1部,フォーラムエンジニアリング,931
7089,マザーズ,フォースタートアップス,1305
7090,マザーズ,リグア,3405
7091,マザーズ,リビングプラットフォーム,2600
7092,マザーズ,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,4930
7093,マザーズ,アディッシュ,1425
7094,マザーズ,ＮｅｘＴｏｎｅ,2763
7095,マザーズ,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,5510
7097,マザーズ,さくらさくプラス,2415
7102,東証1部,日本車輌製造,2220
7105,東証1部,三菱ロジスネクスト,1030
7122,東証1部,近畿車輛,1234
7148,東証1部,ＦＰＧ,740
7150,東証1部,島根銀行,660
7157,マザーズ,ライフネット生命保険,1194
7161,東証1部,じもとホールディングス,689
7162,東証JQS,アストマックス,273
7164,東証1部,全国保証,4590
7167,東証1部,めぶきフィナンシャルグループ,255
7169,東証JQS,ＮＦＣホールディングス,1965
7172,東証1部,ジャパンインベストメントアドバイザー,1553
7173,東証1部,東京きらぼしフィナンシャルグループ,1400
7175,東証JQS,今村証券,2015
7177,東証JQS,ＧＭＯフィナンシャルホールディングス,818
7180,東証1部,九州フィナンシャルグループ,425
7181,東証1部,かんぽ生命保険,2341
7182,東証1部,ゆうちょ銀行,962
7183,東証1部,あんしん保証,344
7184,東証1部,富山第一銀行,279
7185,東証JQS,ヒロセ通商,2138
7186,東証1部,コンコルディア・フィナンシャルグループ,427
7187,東証1部,ジェイリース,1091
7189,東証1部,西日本フィナンシャルホールディングス,727
7190,東証1部,マーキュリアインベストメント,776
7191,東証1部,イントラスト,690
7192,東証1部,日本モーゲージサービス,1004
7196,東証1部,Ｃａｓａ,906
7198,東証1部,アルヒ,1715
7199,東証1部,プレミアグループ,2638
7201,東証1部,日産自動車,539.6
7202,東証1部,いすゞ自動車,1359
7203,東証1部,トヨタ自動車,8819
7205,東証1部,日野自動車,1008
7208,東証2部,カネミツ,741
7211,東証1部,三菱自動車,309
7212,東証1部,エフテック,722
7213,東証1部,レシップホールディングス,558
7214,東証1部,ＧＭＢ,914
7215,東証1部,ファルテック,790
7217,東証JQS,テイン,1275
7218,東証JQS,田中精密工業,611
7219,東証JQS,エッチ・ケー・エス,1910
7220,東証1部,武蔵精密工業,2207
7222,東証1部,日産車体,719
7224,東証1部,新明和工業,986
7226,東証1部,極東開発工業,1678
7227,名証2部,アスカ,890
7228,東証JQS,デイトナ,2954
7229,東証JQS,ユタカ技研,1887
7231,東証1部,トピー工業,1381
7235,東証2部,東京ラヂエーター製造,630
7236,東証1部,ティラド,2340
7238,東証1部,曙ブレーキ工業,192
7239,東証1部,タチエス,1118
7240,東証1部,ＮＯＫ,1389
7241,東証1部,フタバ産業,520
7242,東証1部,ＫＹＢ,3720
7244,東証1部,市光工業,753
7245,東証1部,大同メタル工業,593
7246,東証1部,プレス工業,327
7247,東証1部,ミクニ,295
7250,東証1部,太平洋工業,1221
7254,東証2部,ユニバンス,342
7255,東証JQS,桜井製作所,501
7256,東証1部,河西工業,413
7259,東証1部,アイシン,4315
7261,東証1部,マツダ,872
7264,東証JQS,ムロコーポレーション,1228
7265,東証JQS,エイケン工業,2718
7266,東証1部,今仙電機製作所,722
7267,東証1部,ホンダ,3346
7268,東証JQS,タツミ,343
7269,東証1部,スズキ,4403
7270,東証1部,ＳＵＢＡＲＵ,2062
7271,東証1部,安永,1143
7272,東証1部,ヤマハ発動機,2965
7273,東証2部,イクヨ,1194
7276,東証1部,小糸製作所,6940
7277,東証1部,ＴＢＫ,420
7278,東証1部,エクセディ,1583
7279,東証2部,ハイレックスコーポレーション,1693
7280,東証1部,ミツバ,824
7282,東証1部,豊田合成,2757
7283,東証1部,愛三工業,783
7284,東証1部,盟和産業,920
7287,東証2部,日本精機,1129
7291,東証1部,日本プラスト,710
7292,東証2部,村上開明堂,3095
7294,東証1部,ヨロズ,1220
7296,東証1部,エフ・シー・シー,1730
7297,東証JQS,カーメイト,1003
7298,東証JQS,八千代工業,600
7299,東証2部,フジオーゼックス,3420
7305,東証1部,新家工業,1639
7309,東証1部,シマノ,23520
7313,東証1部,テイ・エス　テック,1513
7314,東証JQS,小田原機器,564
7315,東証2部,ＩＪＴＴ,620
7317,マザーズ,松屋アールアンドディ,4840
7320,マザーズ,日本リビング保証,2255
7322,東証1部,三十三フィナンシャルグループ,1311
7325,マザーズ,アイリックコーポレーション,1129
7326,マザーズ,ＳＢＩインシュアランスグループ,1296
7327,東証1部,第四北越フィナンシャルグループ,2435
7337,東証1部,ひろぎんホールディングス,615
7338,東証JQS,インヴァスト,715
7339,マザーズ,アイペットホールディングス,2160
7342,マザーズ,ウェルスナビ,3330
7343,マザーズ,ブロードマインド,1154
7351,マザーズ,グッドパッチ,2524
7352,マザーズ,Ｂｒａｎｄｉｎｇ　Ｅｎｇｉｎｅｅｒ,1463
7353,マザーズ,ＫＩＹＯラーニング,7550
7354,東証1部,ダイレクトマーケティングミックス,3110
7356,マザーズ,Ｒｅｔｔｙ,1167
7357,東証JQS,ジオコード,1279
7358,東証1部,ポピンズホールディングス,4340
7359,マザーズ,東京通信,1583
7360,マザーズ,オンデック,2803
7361,マザーズ,ヒューマンクリエイションホールディングス,2555
7362,マザーズ,Ｔ．Ｓ．Ｉ,1970
7363,マザーズ,ベビーカレンダー,6750
7365,マザーズ,シック・ホールディングス,559
7366,東証1部,ＬＩＴＡＬＩＣＯ,5400
7367,東証JQS,セルム,920
7368,東証2部,表示灯,2709
7399,東証JQS,ナンシン,586
7408,東証1部,ジャムコ,852
7412,東証2部,アトム,763
7413,東証JQS,創健社,2020
7414,東証1部,小野建,1346
7416,東証1部,はるやまホールディングス,635
7417,東証1部,南陽,1780
7419,東証1部,ノジマ,3250
7420,東証1部,佐鳥電機,799
7421,東証1部,カッパ・クリエイト,1468
7422,東証JQS,東邦レマック,3150
7425,東証JQS,初穂商事,1692
7426,東証JQS,山大,953
7427,東証1部,エコートレーディング,604
7433,東証1部,伯東,1511
7434,東証JQS,オータケ,1702
7435,東証JQS,ナ・デックス,717
7438,東証1部,コンドーテック,1039
7441,福証,Ｍｉｓｕｍｉ,1815
7442,東証1部,中山福,465
7443,東証JQS,横浜魚類,543
7444,東証2部,ハリマ共和物産,1740
7445,東証1部,ライトオン,682
7446,東証JQS,東北化学薬品,3575
7447,東証1部,ナガイレーベン,2629
7450,東証JQS,サンデー,1496
7451,東証1部,三菱食品,2920
7453,東証1部,良品計画,2242
7455,東証1部,三城ホールディングス,276
7456,東証1部,松田産業,2348
7458,東証1部,第一興商,4315
7459,東証1部,メディパルホールディングス,2093
7460,東証2部,ヤギ,1445
7461,東証JQS,キムラ,513
7462,東証JQS,ダイヤ通商,2311
7463,東証1部,アドヴァン,988
7464,東証JQS,セフテック,8250
7466,東証1部,ＳＰＫ,1350
7467,東証1部,萩原電気ホールディングス,2437
7472,東証JQS,鳥羽洋行,2569
7475,東証1部,アルビス,2339
7476,東証1部,アズワン,12520
7477,東証JQS,ムラキ,899
7480,東証1部,スズデン,1406
7481,東証1部,尾家産業,1226
7482,東証1部,シモジマ,1142
7483,東証1部,ドウシシャ,1730
7485,名証1部,岡谷鋼機,9220
7486,東証JQS,サンリン,734
7487,東証1部,小津産業,2148
7488,名証2部,ヤガミ,2122
7490,東証2部,日新商事,901
7494,東証1部,コナカ,339
7500,東証JQS,西川計測,4720
7501,東証JQS,ティムコ,735
7502,東証JQS,プラザクリエイト本社,395
7504,東証1部,高速,1465
7505,東証2部,扶桑電通,2200
7506,東証1部,ハウス　オブ　ローゼ,1653
7508,東証1部,Ｇ－７ホールディングス,3090
7509,東証JQS,アイエーグループ,3750
7510,東証1部,たけびし,1467
7512,東証1部,イオン北海道,1065
7513,東証1部,コジマ,879
7514,東証1部,ヒマラヤ,991
7515,東証2部,マルヨシセンター,3120
7516,東証1部,コーナン商事,3025
7518,東証1部,ネットワンシステムズ,3345
7519,東証JQS,五洋インテックス,134
7520,東証1部,エコス,1854
7521,東証JQS,ムサシ,1916
7522,東証1部,ワタミ,955
7523,東証JQS,アールビバン,606
7524,東証1部,マルシェ,485
7525,東証1部,リックス,1521
7527,東証1部,システムソフト,160
7531,東証JQS,清和中央ホールディングス,2750
7532,東証1部,パン・パシフィック・インターナショナルホールディングス,2239
7533,福証,グリーンクロス,947
7537,東証1部,丸文,571
7538,東証2部,大水,237
7539,東証JQS,アイナボホールディングス,1110
7544,東証2部,スリーエフ,304
7545,東証1部,西松屋チェーン,1734
7550,東証1部,ゼンショーホールディングス,2830
7551,東証JQS,ウェッズ,529
7552,東証1部,ハピネット,1471
7554,東証1部,幸楽苑ホールディングス,1563
7555,東証JQS,大田花き,745
7559,東証JQS,ジーエフシー,1368
7561,東証1部,ハークスレイ,900
7562,東証2部,安楽亭,5210
7564,東証JQS,ワークマン,7850
7565,東証2部,萬世電機,2900
7567,東証JQS,栄電子,515
7570,東証1部,橋本総業ホールディングス,2698
7571,東証JQS,ヤマノホールディングス,65
7575,東証1部,日本ライフライン,1491
7578,東証JQS,ニチリョク,176
7581,東証1部,サイゼリヤ,2420
7585,東証JQS,かんなん丸,538
7587,東証2部,ＰＡＬＴＥＫ,679
7590,東証1部,タカショー,766
7593,東証1部,ＶＴホールディングス,436
7594,東証1部,マルカ,2157
7595,東証1部,アルゴグラフィックス,2975
7596,東証1部,魚力,1924
7597,東証JQS,東京貴宝,1848
7599,東証1部,ＩＤＯＭ,605
7600,東証1部,日本エム・ディ・エム,2160
7601,東証1部,ポプラ,295
7602,東証2部,カーチスホールディングス,249
7603,東証JQS,マックハウス,397
7604,東証2部,梅の花,1035
7605,東証1部,フジ・コーポレーション,1242
7606,東証1部,ユナイテッドアローズ,1870
7607,東証1部,進和,2109
7608,東証1部,エスケイジャパン,443
7609,東証1部,ダイトロン,1944
7610,東証JQS,テイツー,69
7611,東証1部,ハイデイ日高,1750
7613,東証1部,シークス,1485
7614,東証JQS,オーエムツーネットワーク,1292
7615,東証1部,京都きもの友禅,263
7616,東証1部,コロワイド,1908
7618,東証1部,ピーシーデポコーポレーション,461
7619,東証1部,田中商事,683
7621,東証JQS,うかい,3030
